mode,wait_policy,wait_strategy,host_cpu_requested,host_cpu_actual,cpu_role,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_wall_us,host_thread_cpu_us,wait_wall_us,wait_thread_cpu_us,sleep_us,spin_us,poll_count,predicted_us,prediction_error_us,descriptor_prepare_us,dsp_mapping_us,dsp_validate_in_us,dsp_compute_us,dsp_validate_out_us,dsp_dispatch_total_us,output_hash,ret,source_file,placement
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,32,4096,12,2,128,measure,15,2208.0,70.0,2202.0,66.0,2145.0,57.0,4302.0,2163.0,39.0,0.0,8.0,75.0,2074.0,34.0,2192.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-predictive-q32.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,32,4096,12,2,128,measure,16,2247.0,107.0,2240.0,103.0,2146.0,94.0,7169.0,2163.0,77.0,0.0,8.0,76.0,2113.0,34.0,2231.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-predictive-q32.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,32,4096,12,2,128,measure,17,2260.0,120.0,2254.0,116.0,2147.0,107.0,8227.0,2163.0,91.0,0.0,8.0,75.0,2126.0,33.0,2243.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-predictive-q32.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,32,4096,12,2,128,measure,18,2240.0,99.0,2233.0,95.0,2147.0,86.0,6618.0,2163.0,70.0,0.0,7.0,75.0,2107.0,34.0,2224.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-predictive-q32.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,32,4096,12,2,128,measure,19,2254.0,114.0,2248.0,110.0,2148.0,100.0,7729.0,2163.0,85.0,0.0,8.0,75.0,2120.0,34.0,2238.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-predictive-q32.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,4,4096,12,2,128,measure,0,871.0,43.0,870.0,43.0,829.0,41.0,13779.0,871.0,-1.0,0.0,7.0,68.0,783.0,5.0,863.0,c50c94b789741948,0,baseline-low-capacity-cpu0-predictive-q4.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,4,4096,12,2,128,measure,1,885.0,56.0,884.0,55.0,829.0,55.0,18283.0,871.0,13.0,0.0,7.0,69.0,796.0,5.0,877.0,c50c94b789741948,0,baseline-low-capacity-cpu0-predictive-q4.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,4,4096,12,2,128,measure,2,879.0,50.0,877.0,49.0,830.0,47.0,15905.0,871.0,6.0,0.0,7.0,69.0,789.0,5.0,870.0,c50c94b789741948,0,baseline-low-capacity-cpu0-predictive-q4.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,4,4096,12,2,128,measure,3,885.0,55.0,884.0,54.0,830.0,54.0,17949.0,871.0,13.0,0.0,6.0,68.0,796.0,5.0,876.0,c50c94b789741948,0,baseline-low-capacity-cpu0-predictive-q4.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,4,4096,12,2,128,measure,4,882.0,52.0,881.0,51.0,831.0,50.0,16905.0,871.0,10.0,0.0,7.0,68.0,794.0,4.0,874.0,c50c94b789741948,0,baseline-low-capacity-cpu0-predictive-q4.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,4,4096,12,2,128,measure,5,877.0,47.0,876.0,45.0,831.0,45.0,14952.0,871.0,5.0,0.0,7.0,69.0,788.0,5.0,869.0,c50c94b789741948,0,baseline-low-capacity-cpu0-predictive-q4.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,4,4096,12,2,128,measure,6,879.0,10.0,876.0,9.0,872.0,4.0,742.0,871.0,5.0,0.0,7.0,69.0,788.0,5.0,869.0,c50c94b789741948,0,baseline-low-capacity-cpu0-predictive-q4.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,4,4096,12,2,128,measure,7,879.0,46.0,876.0,44.0,835.0,41.0,7731.0,871.0,5.0,0.0,7.0,69.0,787.0,6.0,869.0,c50c94b789741948,0,baseline-low-capacity-cpu0-predictive-q4.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,4,4096,12,2,128,measure,8,875.0,41.0,872.0,40.0,834.0,38.0,7128.0,871.0,1.0,0.0,7.0,69.0,784.0,6.0,866.0,c50c94b789741948,0,baseline-low-capacity-cpu0-predictive-q4.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,4,4096,12,2,128,measure,9,878.0,44.0,875.0,42.0,835.0,40.0,7662.0,871.0,4.0,0.0,7.0,69.0,786.0,6.0,868.0,c50c94b789741948,0,baseline-low-capacity-cpu0-predictive-q4.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,4,4096,12,2,128,measure,10,877.0,42.0,874.0,40.0,835.0,39.0,7302.0,871.0,3.0,0.0,7.0,69.0,786.0,6.0,868.0,c50c94b789741948,0,baseline-low-capacity-cpu0-predictive-q4.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,4,4096,12,2,128,measure,11,875.0,41.0,872.0,40.0,835.0,37.0,7047.0,871.0,1.0,0.0,7.0,69.0,784.0,5.0,865.0,c50c94b789741948,0,baseline-low-capacity-cpu0-predictive-q4.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,4,4096,12,2,128,measure,12,872.0,39.0,869.0,37.0,834.0,35.0,6547.0,871.0,-2.0,0.0,7.0,69.0,781.0,5.0,862.0,c50c94b789741948,0,baseline-low-capacity-cpu0-predictive-q4.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,4,4096,12,2,128,measure,13,875.0,42.0,872.0,40.0,834.0,38.0,7137.0,871.0,1.0,0.0,7.0,69.0,784.0,6.0,866.0,c50c94b789741948,0,baseline-low-capacity-cpu0-predictive-q4.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,4,4096,12,2,128,measure,14,875.0,42.0,872.0,40.0,834.0,38.0,7065.0,871.0,1.0,0.0,7.0,68.0,784.0,5.0,865.0,c50c94b789741948,0,baseline-low-capacity-cpu0-predictive-q4.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,4,4096,12,2,128,measure,15,874.0,40.0,871.0,39.0,835.0,36.0,6846.0,871.0,0.0,0.0,7.0,69.0,784.0,5.0,865.0,c50c94b789741948,0,baseline-low-capacity-cpu0-predictive-q4.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,4,4096,12,2,128,measure,16,875.0,10.0,872.0,9.0,872.0,0.0,1.0,871.0,1.0,0.0,7.0,69.0,781.0,5.0,862.0,c50c94b789741948,0,baseline-low-capacity-cpu0-predictive-q4.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,4,4096,12,2,128,measure,17,876.0,42.0,873.0,41.0,835.0,38.0,7169.0,871.0,2.0,0.0,7.0,69.0,784.0,6.0,866.0,c50c94b789741948,0,baseline-low-capacity-cpu0-predictive-q4.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,4,4096,12,2,128,measure,18,874.0,40.0,871.0,39.0,835.0,36.0,6845.0,871.0,0.0,0.0,7.0,68.0,783.0,5.0,864.0,c50c94b789741948,0,baseline-low-capacity-cpu0-predictive-q4.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,4,4096,12,2,128,measure,19,878.0,45.0,875.0,43.0,834.0,41.0,7644.0,871.0,4.0,0.0,7.0,70.0,786.0,5.0,868.0,c50c94b789741948,0,baseline-low-capacity-cpu0-predictive-q4.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,8,4096,12,2,128,measure,0,1324.0,151.0,1317.0,147.0,1179.0,138.0,10644.0,1199.0,118.0,0.0,8.0,70.0,1222.0,9.0,1309.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-predictive-q8.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,8,4096,12,2,128,measure,1,1320.0,146.0,1313.0,142.0,1180.0,133.0,10241.0,1199.0,114.0,0.0,7.0,69.0,1217.0,9.0,1303.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-predictive-q8.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,8,4096,12,2,128,measure,2,1318.0,145.0,1312.0,140.0,1179.0,133.0,10227.0,1199.0,113.0,0.0,7.0,70.0,1217.0,8.0,1302.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-predictive-q8.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,8,4096,12,2,128,measure,3,1335.0,161.0,1328.0,157.0,1180.0,148.0,11483.0,1199.0,129.0,0.0,7.0,69.0,1233.0,9.0,1319.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-predictive-q8.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,8,4096,12,2,128,measure,4,1325.0,152.0,1317.0,148.0,1179.0,138.0,10803.0,1199.0,118.0,0.0,8.0,70.0,1222.0,9.0,1309.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-predictive-q8.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,8,4096,12,2,128,measure,5,1329.0,156.0,1323.0,151.0,1180.0,143.0,11120.0,1199.0,124.0,0.0,8.0,70.0,1227.0,9.0,1314.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-predictive-q8.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,8,4096,12,2,128,measure,6,1335.0,161.0,1328.0,157.0,1180.0,148.0,11510.0,1199.0,129.0,0.0,7.0,70.0,1234.0,9.0,1320.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-predictive-q8.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,8,4096,12,2,128,measure,7,1326.0,141.0,1308.0,137.0,1182.0,126.0,9798.0,1199.0,109.0,0.0,8.0,70.0,1213.0,9.0,1300.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-predictive-q8.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,8,4096,12,2,128,measure,8,1317.0,144.0,1310.0,140.0,1180.0,130.0,10080.0,1199.0,111.0,0.0,8.0,69.0,1215.0,9.0,1302.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-predictive-q8.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,8,4096,12,2,128,measure,9,1333.0,159.0,1326.0,155.0,1180.0,146.0,11338.0,1199.0,127.0,0.0,8.0,69.0,1231.0,9.0,1317.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-predictive-q8.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,8,4096,12,2,128,measure,10,1317.0,143.0,1309.0,139.0,1180.0,129.0,10074.0,1199.0,110.0,0.0,7.0,70.0,1214.0,9.0,1300.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-predictive-q8.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,8,4096,12,2,128,measure,11,1200.0,38.0,1196.0,35.0,1164.0,32.0,5529.0,1199.0,-3.0,0.0,8.0,69.0,1100.0,9.0,1187.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-predictive-q8.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,8,4096,12,2,128,measure,12,1231.0,71.0,1228.0,69.0,1164.0,64.0,12472.0,1199.0,29.0,0.0,7.0,70.0,1134.0,9.0,1220.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-predictive-q8.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,8,4096,12,2,128,measure,13,1244.0,82.0,1241.0,80.0,1163.0,78.0,14805.0,1199.0,42.0,0.0,7.0,69.0,1146.0,10.0,1233.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-predictive-q8.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,8,4096,12,2,128,measure,14,1195.0,34.0,1192.0,32.0,1163.0,29.0,5355.0,1199.0,-7.0,0.0,7.0,70.0,1097.0,9.0,1183.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-predictive-q8.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,8,4096,12,2,128,measure,15,1234.0,73.0,1231.0,71.0,1163.0,68.0,12906.0,1199.0,32.0,0.0,8.0,69.0,1137.0,9.0,1223.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-predictive-q8.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,8,4096,12,2,128,measure,16,1278.0,108.0,1272.0,105.0,1175.0,97.0,10228.0,1199.0,73.0,0.0,8.0,70.0,1177.0,9.0,1264.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-predictive-q8.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,8,4096,12,2,128,measure,17,1290.0,121.0,1284.0,118.0,1172.0,112.0,11666.0,1199.0,85.0,0.0,8.0,70.0,1189.0,9.0,1276.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-predictive-q8.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,8,4096,12,2,128,measure,18,1286.0,119.0,1281.0,115.0,1173.0,108.0,11386.0,1199.0,82.0,0.0,8.0,70.0,1186.0,9.0,1273.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-predictive-q8.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,8,4096,12,2,128,measure,19,1287.0,119.0,1281.0,116.0,1172.0,109.0,11470.0,1199.0,82.0,0.0,8.0,69.0,1187.0,9.0,1273.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-predictive-q8.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,16,4096,12,2,128,measure,0,1483.0,1442.0,1479.0,1439.0,0.0,1479.0,195464.0,0.0,0.0,0.0,7.0,72.0,1373.0,18.0,1470.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-spin-q16.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,16,4096,12,2,128,measure,1,1455.0,1358.0,1451.0,1357.0,0.0,1451.0,238707.0,0.0,0.0,0.0,8.0,72.0,1345.0,18.0,1443.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-spin-q16.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,16,4096,12,2,128,measure,2,1422.0,1383.0,1420.0,1381.0,0.0,1420.0,349448.0,0.0,0.0,0.0,7.0,72.0,1314.0,18.0,1411.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-spin-q16.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,16,4096,12,2,128,measure,3,1420.0,1381.0,1418.0,1380.0,0.0,1418.0,348963.0,0.0,0.0,0.0,7.0,72.0,1313.0,17.0,1409.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-spin-q16.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,16,4096,12,2,128,measure,4,1424.0,1394.0,1421.0,1392.0,0.0,1421.0,352341.0,0.0,0.0,0.0,7.0,72.0,1316.0,18.0,1413.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-spin-q16.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,16,4096,12,2,128,measure,5,1424.0,1393.0,1422.0,1392.0,0.0,1422.0,352257.0,0.0,0.0,0.0,7.0,72.0,1317.0,18.0,1414.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-spin-q16.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,16,4096,12,2,128,measure,6,1417.0,1351.0,1414.0,1350.0,0.0,1414.0,340794.0,0.0,0.0,0.0,7.0,72.0,1309.0,17.0,1406.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-spin-q16.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,16,4096,12,2,128,measure,7,1416.0,1384.0,1414.0,1382.0,0.0,1414.0,349939.0,0.0,0.0,0.0,7.0,72.0,1310.0,17.0,1406.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-spin-q16.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,16,4096,12,2,128,measure,8,1408.0,1369.0,1407.0,1367.0,0.0,1407.0,431151.0,0.0,0.0,0.0,6.0,71.0,1302.0,17.0,1397.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-spin-q16.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,16,4096,12,2,128,measure,9,1411.0,1376.0,1409.0,1375.0,0.0,1409.0,433860.0,0.0,0.0,0.0,7.0,72.0,1304.0,18.0,1401.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-spin-q16.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,16,4096,12,2,128,measure,10,1402.0,1351.0,1401.0,1349.0,0.0,1401.0,458289.0,0.0,0.0,0.0,7.0,72.0,1295.0,18.0,1392.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-spin-q16.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,16,4096,12,2,128,measure,11,1402.0,1368.0,1399.0,1366.0,0.0,1399.0,464823.0,0.0,0.0,0.0,7.0,71.0,1295.0,18.0,1391.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-spin-q16.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,16,4096,12,2,128,measure,12,1401.0,1367.0,1399.0,1365.0,0.0,1399.0,464603.0,0.0,0.0,0.0,6.0,72.0,1294.0,18.0,1390.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-spin-q16.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,16,4096,12,2,128,measure,13,1406.0,1373.0,1404.0,1372.0,0.0,1404.0,466708.0,0.0,0.0,0.0,7.0,72.0,1299.0,18.0,1396.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-spin-q16.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,16,4096,12,2,128,measure,14,1405.0,1372.0,1403.0,1371.0,0.0,1403.0,466389.0,0.0,0.0,0.0,7.0,71.0,1299.0,17.0,1395.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-spin-q16.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,16,4096,12,2,128,measure,15,1399.0,1345.0,1397.0,1344.0,0.0,1397.0,456441.0,0.0,0.0,0.0,7.0,71.0,1294.0,17.0,1389.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-spin-q16.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,16,4096,12,2,128,measure,16,1406.0,1373.0,1405.0,1372.0,0.0,1405.0,466695.0,0.0,0.0,0.0,7.0,72.0,1298.0,18.0,1395.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-spin-q16.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,16,4096,12,2,128,measure,17,1411.0,1370.0,1409.0,1369.0,0.0,1409.0,465271.0,0.0,0.0,0.0,7.0,71.0,1304.0,18.0,1401.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-spin-q16.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,16,4096,12,2,128,measure,18,1404.0,1370.0,1403.0,1370.0,0.0,1403.0,465921.0,0.0,0.0,0.0,7.0,72.0,1297.0,18.0,1394.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-spin-q16.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,16,4096,12,2,128,measure,19,1407.0,1343.0,1406.0,1342.0,0.0,1406.0,456104.0,0.0,0.0,0.0,6.0,72.0,1301.0,17.0,1396.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-spin-q16.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,0,2117.0,2066.0,2114.0,2063.0,0.0,2114.0,280254.0,0.0,0.0,1.0,9.0,76.0,1985.0,34.0,2104.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-spin-q32.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,1,2063.0,1943.0,2060.0,1941.0,0.0,2060.0,385456.0,0.0,0.0,1.0,9.0,75.0,1932.0,33.0,2050.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-spin-q32.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,2,2066.0,2022.0,2062.0,2020.0,0.0,2062.0,390145.0,0.0,0.0,1.0,9.0,75.0,1935.0,33.0,2053.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-spin-q32.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,3,2074.0,2032.0,2072.0,2030.0,0.0,2072.0,392120.0,0.0,0.0,1.0,9.0,76.0,1943.0,34.0,2062.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-spin-q32.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,4,2070.0,2001.0,2067.0,1999.0,0.0,2067.0,385471.0,0.0,0.0,1.0,9.0,76.0,1940.0,33.0,2058.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-spin-q32.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,5,2063.0,2020.0,2060.0,2018.0,0.0,2060.0,389890.0,0.0,0.0,1.0,9.0,76.0,1933.0,33.0,2051.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-spin-q32.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,6,2065.0,2021.0,2063.0,2019.0,0.0,2063.0,390065.0,0.0,0.0,1.0,9.0,75.0,1935.0,34.0,2053.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-spin-q32.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,7,2046.0,1986.0,2044.0,1984.0,0.0,2044.0,501761.0,0.0,0.0,1.0,9.0,75.0,1916.0,33.0,2034.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-spin-q32.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,8,2045.0,1999.0,2044.0,1998.0,0.0,2044.0,505475.0,0.0,0.0,1.0,9.0,75.0,1916.0,33.0,2034.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-spin-q32.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,9,2050.0,2010.0,2048.0,2009.0,0.0,2048.0,508524.0,0.0,0.0,1.0,9.0,75.0,1921.0,33.0,2038.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-spin-q32.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,10,2043.0,1985.0,2041.0,1983.0,0.0,2041.0,501452.0,0.0,0.0,1.0,9.0,75.0,1914.0,33.0,2032.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-spin-q32.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,11,2048.0,2004.0,2046.0,2002.0,0.0,2046.0,506627.0,0.0,0.0,1.0,9.0,76.0,1918.0,33.0,2036.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-spin-q32.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,12,2026.0,1991.0,2024.0,1991.0,0.0,2024.0,677855.0,0.0,0.0,1.0,8.0,75.0,1897.0,33.0,2014.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-spin-q32.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,13,2030.0,1979.0,2030.0,1977.0,0.0,2030.0,672763.0,0.0,0.0,1.0,9.0,76.0,1902.0,33.0,2020.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-spin-q32.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,14,2034.0,1998.0,2032.0,1997.0,0.0,2032.0,679799.0,0.0,0.0,1.0,8.0,76.0,1905.0,33.0,2022.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-spin-q32.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,15,2034.0,1998.0,2032.0,1998.0,0.0,2032.0,680250.0,0.0,0.0,1.0,9.0,76.0,1905.0,33.0,2023.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-spin-q32.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,16,2040.0,1856.0,2039.0,1856.0,0.0,2039.0,620794.0,0.0,0.0,1.0,8.0,75.0,1912.0,34.0,2030.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-spin-q32.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,17,2033.0,2000.0,2032.0,1999.0,0.0,2032.0,680523.0,0.0,0.0,1.0,9.0,75.0,1905.0,33.0,2023.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-spin-q32.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,18,2032.0,1998.0,2030.0,1998.0,0.0,2030.0,680108.0,0.0,0.0,1.0,8.0,75.0,1902.0,34.0,2020.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-spin-q32.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,19,2031.0,1981.0,2030.0,1980.0,0.0,2030.0,673443.0,0.0,0.0,1.0,9.0,75.0,1904.0,33.0,2021.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-spin-q32.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,4,4096,12,2,128,measure,0,1100.0,861.0,1093.0,856.0,0.0,1093.0,65337.0,0.0,0.0,1.0,7.0,69.0,1004.0,5.0,1085.0,c50c94b789741948,0,baseline-low-capacity-cpu0-spin-q4.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,4,4096,12,2,128,measure,1,1100.0,1010.0,1093.0,1006.0,0.0,1093.0,78411.0,0.0,0.0,1.0,8.0,69.0,1003.0,5.0,1085.0,c50c94b789741948,0,baseline-low-capacity-cpu0-spin-q4.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,4,4096,12,2,128,measure,2,1101.0,833.0,1095.0,829.0,0.0,1095.0,63283.0,0.0,0.0,1.0,7.0,69.0,1005.0,5.0,1086.0,c50c94b789741948,0,baseline-low-capacity-cpu0-spin-q4.csv,low-capacity-cpu0
